{0. + 0.*I, 1. + 0.*I, 1. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.011954288054300988 + 0.*I, 0.9640647140317509 + 0.*I, 0.9640646913140919 + 0.*I, 0.011918002544050064 + 0.*I, 0.000036259314823983146 + 0.*I, 4.8876010905196665*^-8 + 0.*I, 3.701006168199683*^-11 + 0.*I, 9.992007221626409*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.894484982922222*^-14 + 0.*I, 9.396303955006551*^-14 + 0.*I, 3.896882816434299*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.2994814600626806*^-14 + 0.*I, 0. + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 7.993605777301126*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I, 6.9944050551384854*^-15 + 0.*I}
{0.014193815575596068 + 0.*I, 0.9573160896785439 + 0.*I, 0.957316046575497 + 0.*I, 0.014142514344342992 + 0.*I, 0.00005126198565208461 + 0.*I, 8.227437908736589*^-8 + 0.*I, 7.416700587015156*^-11 + 0.*I, 3.297362383136714*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 9.603429163007604*^-14 + 0.*I, 1.3300298363793055*^-13 + 0.*I, 5.39568389967826*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.7992553230836385*^-14 + 0.*I, 0. + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 9.992007221626409*^-15 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I, 1.0103029524088923*^-14 + 0.*I}
{0.016616288749811914 + 0.*I, 0.9500101644620699 + 0.*I, 0.9500100887732879 + 0.*I, 0.01654576259210705 + 0.*I, 0.00007046889731099347 + 0.*I, 1.3280845301277822*^-7 + 0.*I, 1.4055800967582852*^-10 + 0.*I, 8.30446822419617*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.300071161836058*^-13 + 0.*I, 1.8103921542245796*^-13 + 0.*I, 7.194245199571014*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 2.4990428562423006*^-14 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I}
{0.019218799550369977 + 0.*I, 0.9421542230429649 + 0.*I, 0.9421540975937909 + 0.*I, 0.019124132987844985 + 0.*I, 0.00009458489897595788 + 0.*I, 2.0685843205026086*^-7 + 0.*I, 2.539960464176261*^-10 + 0.*I, 1.8396395518038844*^-13 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.73971947958762*^-13 + 0.*I, 2.429584347185548*^-13 + 0.*I, 9.703349235223867*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 9.992007221626407*^-16 + 0.*I, 3.298750453835611*^-14 + 0.*I, 1.9984014443252814*^-15 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I}
{0.021998223568262972 + 0.*I, 0.9337560933991319 + 0.*I, 0.9337558947117569 + 0.*I, 0.02187374610602699 + 0.*I, 0.00012436328564302546 + 0.*I, 3.1242293496713813*^-7 + 0.*I, 4.4054504488855173*^-10 + 0.*I, 3.8202774277351637*^-13 + 0.*I, 1.4099832412739486*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 2.220446049250313*^-13 + 0.*I, 3.179852219605815*^-13 + 0.*I, 1.220135104063047*^-13 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 4.9960036108132044*^-15 + 0.*I, 4.3982182430921344*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I}
{0.024951223701764055 + 0.*I, 0.9248241378727748 + 0.*I, 0.9248238346311228 + 0.*I, 0.024790462831366985 + 0.*I, 0.0001606040104049633 + 0.*I, 4.5936348103126074*^-7 + 0.*I, 7.372739085909075*^-10 + 0.*I, 7.349676423018535*^-13 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 2.879918525877656*^-13 + 0.*I, 4.0994638569917143*^-13 + 0.*I, 1.5998313784848506*^-13 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.9976021664879227*^-15 + 0.*I, 5.603157901537167*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I, 2.2093438190040612*^-14 + 0.*I}
{0.02807425409640096 + 0.*I, 0.915367243610033 + 0.*I, 0.9153667949062929 + 0.*I, 0.027869890158909946 + 0.*I, 0.00020415178090693598 + 0.*I, 6.596630820476789*^-7 + 0.*I, 1.1957329570932984*^-9 + 0.*I, 1.3650192087766298*^-12 + 0.*I, 1.9095836023552692*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.7977620220553942*^-14 + 0.*I, 3.5693670241698783*^-13 + 0.*I, 5.210137878536033*^-13 + 0.*I, 1.9495516312417746*^-13 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 2.009503674571533*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 7.097101227653399*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 2.1094237467877974*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.9984014443252818*^-14 + 0.*I}
{0.03136356433053699 + 0.*I, 0.905394812405108 + 0.*I, 0.9053941657563359 + 0.*I, 0.031107387349533996 + 0.*I, 0.0002558940432400014 + 0.*I, 9.276979139327678*^-7 + 0.*I, 1.886063971667795*^-9 + 0.*I, 2.434052959188193*^-12 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 2.69784194983913*^-14 + 0.*I, 4.379829832146242*^-13 + 0.*I, 6.51013965291295*^-13 + 0.*I, 2.350342143131456*^-13 + 0.*I, 1.9984014443252818*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 2.2981616609740737*^-14 + 0.*I, 8.901907232716629*^-14 + 0.*I, 2.9976021664879227*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I}
{0.034815203841256026 + 0.*I, 0.8949167499611919 + 0.*I, 0.894915839085229 + 0.*I, 0.034498072432400995 + 0.*I, 0.0003167588571210133 + 0.*I, 1.2805213760458398*^-6 + 0.*I, 2.9020050806849436*^-9 + 0.*I, 4.184985691324527*^-12 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 3.19744231092045*^-14 + 0.*I, 5.360156762890255*^-13 + 0.*I, 8.040165755695766*^-13 + 0.*I, 2.8599345114344027*^-13 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 3.097522238704187*^-14 + 0.*I, 1.0895452003355747*^-13 + 0.*I, 3.9968028886505635*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I, 1.7985612998927536*^-14 + 0.*I}
{0.03842502658525592 + 0.*I, 0.883943454581449 + 0.*I, 0.8839421969220769 + 0.*I, 0.038036829045117064 + 0.*I, 0.0003877126661150365 + 0.*I, 1.738159474906631*^-6 + 0.*I, 4.366803918465222*^-9 + 0.*I, 6.99196256448431*^-12 + 0.*I, 8.992806499463768*^-15 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 3.497202527569243*^-14 + 0.*I, 6.480371794737039*^-13 + 0.*I, 9.80000802755095*^-13 + 0.*I, 3.4305891460917337*^-13 + 0.*I, 2.1982415887578096*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 4.296563105299355*^-14 + 0.*I, 1.3400391907225637*^-13 + 0.*I, 5.39568389967826*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.598721155460225*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.7097434579227408*^-14 + 0.*I, 1.6986412276764895*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I, 1.609823385706477*^-14 + 0.*I}
{0.042188695928999986 + 0.*I, 0.872485805303895 + 0.*I, 0.8724840992958559 + 0.*I, 0.041718313601930006 + 0.*I, 0.00046975796692294564 + 0.*I, 2.323916570956541*^-6 + 0.*I, 6.440113997641105*^-9 + 0.*I, 1.1385004050623591*^-11 + 0.*I, 9.992007221626407*^-16 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 3.896882816434299*^-14 + 0.*I, 7.749356711883593*^-13 + 0.*I, 1.185024301234321*^-12 + 0.*I, 4.0700776082758234*^-13 + 0.*I, 2.0983215165415455*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.4099832412739486*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.5099033134902126*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 5.795364188543317*^-14 + 0.*I, 1.6098927761409027*^-13 + 0.*I, 7.005507285384738*^-14 + 0.*I, 1.2101430968414205*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4099832412739486*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.4988010832439613*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I}
{0.046101689762158005 + 0.*I, 0.8605551494947349 + 0.*I, 0.8605528715601228 + 0.*I, 0.04553696277995999 + 0.*I, 0.0005639308820539757 + 0.*I, 3.064690495047095*^-6 + 0.*I, 9.32604493630862*^-9 + 0.*I, 1.8113066602154504*^-11 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 4.396483177515619*^-14 + 0.*I, 9.180434190625417*^-13 + 0.*I, 1.4179907249069681*^-12 + 0.*I, 4.799494135454552*^-13 + 0.*I, 1.8984813721090174*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 8.992806499463768*^-15 + 0.*I, 7.405187574249793*^-14 + 0.*I, 1.9304003040206755*^-13 + 0.*I, 9.003908729710018*^-14 + 0.*I, 7.993605777301126*^-15 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I, 1.1102230246251565*^-14 + 0.*I}
{0.05015930582807004 + 0.*I, 0.8481632899152919 + 0.*I, 0.8481602911835658 + 0.*I, 0.04948700131286898 + 0.*I, 0.0006712986402279685 + 0.*I, 3.991295948968521*^-6 + 0.*I, 1.3282405952885766*^-8 + 0.*I, 2.8209989899607987*^-11 + 0.*I, 2.8976820942716586*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 5.5955240441107883*^-14 + 0.*I, 1.0870193634104908*^-12 + 0.*I, 1.6819948212153288*^-12 + 0.*I, 5.679900993982301*^-13 + 0.*I, 2.4980018054066022*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.0991207943789048*^-14 + 0.*I, 8.80406858527749*^-14 + 0.*I, 2.279634840651936*^-13 + 0.*I, 1.0802470029602772*^-13 + 0.*I, 9.992007221626409*^-15 + 0.*I, 1.3988810110276971*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.3100631690576847*^-14 + 0.*I, 1.298960938811433*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I, 1.199040866595169*^-14 + 0.*I}
