{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.002755379269597791 + 0.*I, 0.0014707537014047034 + 0.*I, 0.00449630556539904 + 0.*I, 0.007244767692604626 + 0.*I, 0.00018054323778771145 + 0.*I, 0.008647423480789842 + 0.*I, 0.0013193191778004822 + 0.*I, 0.0006065847445946293 + 0.*I, 0.003920377819799371 + 0.*I, 0.010174477015606476 + 0.*I, 0.002498747231394205 + 0.*I, 0.008778302571399443 + 0.*I, 0.003195148173795737 + 0.*I}
{0.002755379269597791 + 0.*I, 0.0014707537014047034 + 0.*I, 0.00449630556539904 + 0.*I, 0.007244767692604626 + 0.*I, 0.00018054323778771145 + 0.*I, 0.008647423480789842 + 0.*I, 0.0013193191778004822 + 0.*I, 0.0006065847445946293 + 0.*I, 0.003920377819799371 + 0.*I, 0.010174477015606476 + 0.*I, 0.002498747231394205 + 0.*I, 0.008778302571399443 + 0.*I, 0.003195148173795737 + 0.*I}
{0.002755379269597791 + 0.*I, 0.0014707537014047034 + 0.*I, 0.00449630556539904 + 0.*I, 0.007244767692604626 + 0.*I, 0.00018054323778771145 + 0.*I, 0.008647423480789842 + 0.*I, 0.0013193191778004822 + 0.*I, 0.0006065847445946293 + 0.*I, 0.003920377819799371 + 0.*I, 0.010174477015606476 + 0.*I, 0.002498747231394205 + 0.*I, 0.008778302571399443 + 0.*I, 0.003195148173795737 + 0.*I}
{0.002755379269597791 + 0.*I, 0.0014707537014047034 + 0.*I, 0.00449630556539904 + 0.*I, 0.007244767692604626 + 0.*I, 0.00018054323778771145 + 0.*I, 0.008647423480789842 + 0.*I, 0.0013193191778004822 + 0.*I, 0.0006065847445946293 + 0.*I, 0.003920377819799371 + 0.*I, 0.010174477015606476 + 0.*I, 0.002498747231394205 + 0.*I, 0.008778302571399443 + 0.*I, 0.003195148173795737 + 0.*I}
{0.002755379269597791 + 0.*I, 0.0014707537014047034 + 0.*I, 0.00449630556539904 + 0.*I, 0.007244767692604626 + 0.*I, 0.00018054323778771145 + 0.*I, 0.008647423480789842 + 0.*I, 0.0013193191778004822 + 0.*I, 0.0006065847445946293 + 0.*I, 0.003920377819799371 + 0.*I, 0.010174477015606476 + 0.*I, 0.002498747231394205 + 0.*I, 0.008778302571399443 + 0.*I, 0.003195148173795737 + 0.*I}
{0.002755379269597791 + 0.*I, 0.0014707537014047034 + 0.*I, 0.00449630556539904 + 0.*I, 0.007244767692604626 + 0.*I, 0.00018054323778771145 + 0.*I, 0.008647423480789842 + 0.*I, 0.0013193191778004822 + 0.*I, 0.0006065847445946293 + 0.*I, 0.003920377819799371 + 0.*I, 0.010174477015606476 + 0.*I, 0.002498747231394205 + 0.*I, 0.008778302571399443 + 0.*I, 0.003195148173795737 + 0.*I}
{0.002755379269597791 + 0.*I, 0.0014707537014047034 + 0.*I, 0.00449630556539904 + 0.*I, 0.007244767692604626 + 0.*I, 0.00018054323778771145 + 0.*I, 0.008647423480789842 + 0.*I, 0.0013193191778004822 + 0.*I, 0.0006065847445946293 + 0.*I, 0.003920377819799371 + 0.*I, 0.010174477015606476 + 0.*I, 0.002498747231394205 + 0.*I, 0.008778302571399443 + 0.*I, 0.003195148173795737 + 0.*I}
{0.0028785441694045844 + 0.*I, 0.0016012162516065855 + 0.*I, 0.0045403485324058135 + 0.*I, 0.0075143882434014495 + 0.*I, 0.000025237832002034114 + 0.*I, 0.008558381603207545 + 0.*I, 0.0011445309292035244 + 0.*I, 0.000175923517609089 + 0.*I, 0.003538121909407721 + 0.*I, 0.010051044290410038 + 0.*I, 0.002434295718400925 + 0.*I, 0.008875141261399655 + 0.*I, 0.003379593859809127 + 0.*I}
{0.0028785441694045844 + 0.*I, 0.0016012162516065855 + 0.*I, 0.0045403485324058135 + 0.*I, 0.0075143882434014495 + 0.*I, 0.000025237832002034114 + 0.*I, 0.008558381603207545 + 0.*I, 0.0011445309292035244 + 0.*I, 0.000175923517609089 + 0.*I, 0.003538121909407721 + 0.*I, 0.010051044290410038 + 0.*I, 0.002434295718400925 + 0.*I, 0.008875141261399655 + 0.*I, 0.003379593859809127 + 0.*I}
{0.0028785441694045844 + 0.*I, 0.0016012162516065855 + 0.*I, 0.0045403485324058135 + 0.*I, 0.0075143882434014495 + 0.*I, 0.000025237832002034114 + 0.*I, 0.008558381603207545 + 0.*I, 0.0011445309292035244 + 0.*I, 0.000175923517609089 + 0.*I, 0.003538121909407721 + 0.*I, 0.010051044290410038 + 0.*I, 0.002434295718400925 + 0.*I, 0.008875141261399655 + 0.*I, 0.003379593859809127 + 0.*I}
{0.0028785441694045844 + 0.*I, 0.0016012162516065855 + 0.*I, 0.0045403485324058135 + 0.*I, 0.0075143882434014495 + 0.*I, 0.000025237832002034114 + 0.*I, 0.008558381603207545 + 0.*I, 0.0011445309292035244 + 0.*I, 0.000175923517609089 + 0.*I, 0.003538121909407721 + 0.*I, 0.010051044290410038 + 0.*I, 0.002434295718400925 + 0.*I, 0.008875141261399655 + 0.*I, 0.003379593859809127 + 0.*I}
{0.0028785441694045844 + 0.*I, 0.0016012162516065855 + 0.*I, 0.0045403485324058135 + 0.*I, 0.0075143882434014495 + 0.*I, 0.000025237832002034114 + 0.*I, 0.008558381603207545 + 0.*I, 0.0011445309292035244 + 0.*I, 0.000175923517609089 + 0.*I, 0.003538121909407721 + 0.*I, 0.010051044290410038 + 0.*I, 0.002434295718400925 + 0.*I, 0.008875141261399655 + 0.*I, 0.003379593859809127 + 0.*I}
{0.0028785441694045844 + 0.*I, 0.0016012162516065855 + 0.*I, 0.0045403485324058135 + 0.*I, 0.0075143882434014495 + 0.*I, 0.000025237832002034114 + 0.*I, 0.008558381603207545 + 0.*I, 0.0011445309292035244 + 0.*I, 0.000175923517609089 + 0.*I, 0.003538121909407721 + 0.*I, 0.010051044290410038 + 0.*I, 0.002434295718400925 + 0.*I, 0.008875141261399655 + 0.*I, 0.003379593859809127 + 0.*I}
{0.0028785441694045844 + 0.*I, 0.0016012162516065855 + 0.*I, 0.0045403485324058135 + 0.*I, 0.0075143882434014495 + 0.*I, 0.000025237832002034114 + 0.*I, 0.008558381603207545 + 0.*I, 0.0011445309292035244 + 0.*I, 0.000175923517609089 + 0.*I, 0.003538121909407721 + 0.*I, 0.010051044290410038 + 0.*I, 0.002434295718400925 + 0.*I, 0.008875141261399655 + 0.*I, 0.003379593859809127 + 0.*I}
{0.0028785441694045844 + 0.*I, 0.0016012162516065855 + 0.*I, 0.0045403485324058135 + 0.*I, 0.0075143882434014495 + 0.*I, 0.000025237832002034114 + 0.*I, 0.008558381603207545 + 0.*I, 0.0011445309292035244 + 0.*I, 0.000175923517609089 + 0.*I, 0.003538121909407721 + 0.*I, 0.010051044290410038 + 0.*I, 0.002434295718400925 + 0.*I, 0.008875141261399655 + 0.*I, 0.003379593859809127 + 0.*I}
{0.0028785441694045844 + 0.*I, 0.0016012162516065855 + 0.*I, 0.0045403485324058135 + 0.*I, 0.0075143882434014495 + 0.*I, 0.000025237832002034114 + 0.*I, 0.008558381603207545 + 0.*I, 0.0011445309292035244 + 0.*I, 0.000175923517609089 + 0.*I, 0.003538121909407721 + 0.*I, 0.010051044290410038 + 0.*I, 0.002434295718400925 + 0.*I, 0.008875141261399655 + 0.*I, 0.003379593859809127 + 0.*I}
{0.0028785441694045844 + 0.*I, 0.0016012162516065855 + 0.*I, 0.0045403485324058135 + 0.*I, 0.0075143882434014495 + 0.*I, 0.000025237832002034114 + 0.*I, 0.008558381603207545 + 0.*I, 0.0011445309292035244 + 0.*I, 0.000175923517609089 + 0.*I, 0.003538121909407721 + 0.*I, 0.010051044290410038 + 0.*I, 0.002434295718400925 + 0.*I, 0.008875141261399655 + 0.*I, 0.003379593859809127 + 0.*I}
{0.0030007809113996586 + 0.*I, 0.0017229367864135539 + 0.*I, 0.004588820186796072 + 0.*I, 0.007760082130181534 + 0.*I, 0.0001287607205968655 + 0.*I, 0.008458561288615662 + 0.*I, 0.0009731540899893255 + 0.*I, 0.00026400678719284976 + 0.*I, 0.0031548598799835403 + 0.*I, 0.009917167637996107 + 0.*I, 0.00236861868481153 + 0.*I, 0.008959262716601303 + 0.*I, 0.0035552366770108534 + 0.*I}
{0.0030007809113996586 + 0.*I, 0.0017229367864135539 + 0.*I, 0.004588820186796072 + 0.*I, 0.007760082130181534 + 0.*I, 0.0001287607205968655 + 0.*I, 0.008458561288615662 + 0.*I, 0.0009731540899893255 + 0.*I, 0.00026400678719284976 + 0.*I, 0.0031548598799835403 + 0.*I, 0.009917167637996107 + 0.*I, 0.00236861868481153 + 0.*I, 0.008959262716601303 + 0.*I, 0.0035552366770108534 + 0.*I}
{0.0030007809113996586 + 0.*I, 0.0017229367864135539 + 0.*I, 0.004588820186796072 + 0.*I, 0.007760082130181534 + 0.*I, 0.0001287607205968655 + 0.*I, 0.008458561288615662 + 0.*I, 0.0009731540899893255 + 0.*I, 0.00026400678719284976 + 0.*I, 0.0031548598799835403 + 0.*I, 0.009917167637996107 + 0.*I, 0.00236861868481153 + 0.*I, 0.008959262716601303 + 0.*I, 0.0035552366770108534 + 0.*I}
{0.0030007809113996586 + 0.*I, 0.0017229367864135539 + 0.*I, 0.004588820186796072 + 0.*I, 0.007760082130181534 + 0.*I, 0.0001287607205968655 + 0.*I, 0.008458561288615662 + 0.*I, 0.0009731540899893255 + 0.*I, 0.00026400678719284976 + 0.*I, 0.0031548598799835403 + 0.*I, 0.009917167637996107 + 0.*I, 0.00236861868481153 + 0.*I, 0.008959262716601303 + 0.*I, 0.0035552366770108534 + 0.*I}
{0.0030007809113996586 + 0.*I, 0.0017229367864135539 + 0.*I, 0.004588820186796072 + 0.*I, 0.007760082130181534 + 0.*I, 0.0001287607205968655 + 0.*I, 0.008458561288615662 + 0.*I, 0.0009731540899893255 + 0.*I, 0.00026400678719284976 + 0.*I, 0.0031548598799835403 + 0.*I, 0.009917167637996107 + 0.*I, 0.00236861868481153 + 0.*I, 0.008959262716601303 + 0.*I, 0.0035552366770108534 + 0.*I}
{0.0030007809113996586 + 0.*I, 0.0017229367864135539 + 0.*I, 0.004588820186796072 + 0.*I, 0.007760082130181534 + 0.*I, 0.0001287607205968655 + 0.*I, 0.008458561288615662 + 0.*I, 0.0009731540899893255 + 0.*I, 0.00026400678719284976 + 0.*I, 0.0031548598799835403 + 0.*I, 0.009917167637996107 + 0.*I, 0.00236861868481153 + 0.*I, 0.008959262716601303 + 0.*I, 0.0035552366770108534 + 0.*I}
{0.0030007809113996586 + 0.*I, 0.0017229367864135539 + 0.*I, 0.004588820186796072 + 0.*I, 0.007760082130181534 + 0.*I, 0.0001287607205968655 + 0.*I, 0.008458561288615662 + 0.*I, 0.0009731540899893255 + 0.*I, 0.00026400678719284976 + 0.*I, 0.0031548598799835403 + 0.*I, 0.009917167637996107 + 0.*I, 0.00236861868481153 + 0.*I, 0.008959262716601303 + 0.*I, 0.0035552366770108534 + 0.*I}
{0.0030007809113996586 + 0.*I, 0.0017229367864135539 + 0.*I, 0.004588820186796072 + 0.*I, 0.007760082130181534 + 0.*I, 0.0001287607205968655 + 0.*I, 0.008458561288615662 + 0.*I, 0.0009731540899893255 + 0.*I, 0.00026400678719284976 + 0.*I, 0.0031548598799835403 + 0.*I, 0.009917167637996107 + 0.*I, 0.00236861868481153 + 0.*I, 0.008959262716601303 + 0.*I, 0.0035552366770108534 + 0.*I}
{0.0030007809113996586 + 0.*I, 0.0017229367864135539 + 0.*I, 0.004588820186796072 + 0.*I, 0.007760082130181534 + 0.*I, 0.0001287607205968655 + 0.*I, 0.008458561288615662 + 0.*I, 0.0009731540899893255 + 0.*I, 0.00026400678719284976 + 0.*I, 0.0031548598799835403 + 0.*I, 0.009917167637996107 + 0.*I, 0.00236861868481153 + 0.*I, 0.008959262716601303 + 0.*I, 0.0035552366770108534 + 0.*I}
{0.0030007809113996586 + 0.*I, 0.0017229367864135539 + 0.*I, 0.004588820186796072 + 0.*I, 0.007760082130181534 + 0.*I, 0.0001287607205968655 + 0.*I, 0.008458561288615662 + 0.*I, 0.0009731540899893255 + 0.*I, 0.00026400678719284976 + 0.*I, 0.0031548598799835403 + 0.*I, 0.009917167637996107 + 0.*I, 0.00236861868481153 + 0.*I, 0.008959262716601303 + 0.*I, 0.0035552366770108534 + 0.*I}
{0.003122136065009107 + 0.*I, 0.0018358844837973456 + 0.*I, 0.004641676221789349 + 0.*I, 0.007981451156008347 + 0.*I, 0.0002818883392041727 + 0.*I, 0.00834784709340397 + 0.*I, 0.000804620364602826 + 0.*I, 0.000711834778793774 + 0.*I, 0.0027725501433817357 + 0.*I, 0.009772810340402671 + 0.*I, 0.002301417460381927 + 0.*I, 0.009030463167802873 + 0.*I, 0.003721880203610972 + 0.*I}
{0.003122136065009107 + 0.*I, 0.0018358844837973456 + 0.*I, 0.004641676221789349 + 0.*I, 0.007981451156008347 + 0.*I, 0.0002818883392041727 + 0.*I, 0.00834784709340397 + 0.*I, 0.000804620364602826 + 0.*I, 0.000711834778793774 + 0.*I, 0.0027725501433817357 + 0.*I, 0.009772810340402671 + 0.*I, 0.002301417460381927 + 0.*I, 0.009030463167802873 + 0.*I, 0.003721880203610972 + 0.*I}
{0.003122136065009107 + 0.*I, 0.0018358844837973456 + 0.*I, 0.004641676221789349 + 0.*I, 0.007981451156008347 + 0.*I, 0.0002818883392041727 + 0.*I, 0.00834784709340397 + 0.*I, 0.000804620364602826 + 0.*I, 0.000711834778793774 + 0.*I, 0.0027725501433817357 + 0.*I, 0.009772810340402671 + 0.*I, 0.002301417460381927 + 0.*I, 0.009030463167802873 + 0.*I, 0.003721880203610972 + 0.*I}
{0.003122136065009107 + 0.*I, 0.0018358844837973456 + 0.*I, 0.004641676221789349 + 0.*I, 0.007981451156008347 + 0.*I, 0.0002818883392041727 + 0.*I, 0.00834784709340397 + 0.*I, 0.000804620364602826 + 0.*I, 0.000711834778793774 + 0.*I, 0.0027725501433817357 + 0.*I, 0.009772810340402671 + 0.*I, 0.002301417460381927 + 0.*I, 0.009030463167802873 + 0.*I, 0.003721880203610972 + 0.*I}
{0.003122136065009107 + 0.*I, 0.0018358844837973456 + 0.*I, 0.004641676221789349 + 0.*I, 0.007981451156008347 + 0.*I, 0.0002818883392041727 + 0.*I, 0.00834784709340397 + 0.*I, 0.000804620364602826 + 0.*I, 0.000711834778793774 + 0.*I, 0.0027725501433817357 + 0.*I, 0.009772810340402671 + 0.*I, 0.002301417460381927 + 0.*I, 0.009030463167802873 + 0.*I, 0.003721880203610972 + 0.*I}
{0.003122136065009107 + 0.*I, 0.0018358844837973456 + 0.*I, 0.004641676221789349 + 0.*I, 0.007981451156008347 + 0.*I, 0.0002818883392041727 + 0.*I, 0.00834784709340397 + 0.*I, 0.000804620364602826 + 0.*I, 0.000711834778793774 + 0.*I, 0.0027725501433817357 + 0.*I, 0.009772810340402671 + 0.*I, 0.002301417460381927 + 0.*I, 0.009030463167802873 + 0.*I, 0.003721880203610972 + 0.*I}
{0.003122136065009107 + 0.*I, 0.0018358844837973456 + 0.*I, 0.004641676221789349 + 0.*I, 0.007981451156008347 + 0.*I, 0.0002818883392041727 + 0.*I, 0.00834784709340397 + 0.*I, 0.000804620364602826 + 0.*I, 0.000711834778793774 + 0.*I, 0.0027725501433817357 + 0.*I, 0.009772810340402671 + 0.*I, 0.002301417460381927 + 0.*I, 0.009030463167802873 + 0.*I, 0.003721880203610972 + 0.*I}
{0.003122136065009107 + 0.*I, 0.0018358844837973456 + 0.*I, 0.004641676221789349 + 0.*I, 0.007981451156008347 + 0.*I, 0.0002818883392041727 + 0.*I, 0.00834784709340397 + 0.*I, 0.000804620364602826 + 0.*I, 0.000711834778793774 + 0.*I, 0.0027725501433817357 + 0.*I, 0.009772810340402671 + 0.*I, 0.002301417460381927 + 0.*I, 0.009030463167802873 + 0.*I, 0.003721880203610972 + 0.*I}
{0.003122136065009107 + 0.*I, 0.0018358844837973456 + 0.*I, 0.004641676221789349 + 0.*I, 0.007981451156008347 + 0.*I, 0.0002818883392041727 + 0.*I, 0.00834784709340397 + 0.*I, 0.000804620364602826 + 0.*I, 0.000711834778793774 + 0.*I, 0.0027725501433817357 + 0.*I, 0.009772810340402671 + 0.*I, 0.002301417460381927 + 0.*I, 0.009030463167802873 + 0.*I, 0.003721880203610972 + 0.*I}
{0.003122136065009107 + 0.*I, 0.0018358844837973456 + 0.*I, 0.004641676221789349 + 0.*I, 0.007981451156008347 + 0.*I, 0.0002818883392041727 + 0.*I, 0.00834784709340397 + 0.*I, 0.000804620364602826 + 0.*I, 0.000711834778793774 + 0.*I, 0.0027725501433817357 + 0.*I, 0.009772810340402671 + 0.*I, 0.002301417460381927 + 0.*I, 0.009030463167802873 + 0.*I, 0.003721880203610972 + 0.*I}
{0.003242656522201016 + 0.*I, 0.0019400560673954461 + 0.*I, 0.004698794357205216 + 0.*I, 0.008178177783185747 + 0.*I, 0.00043457954401193716 + 0.*I, 0.008226154158208487 + 0.*I, 0.0006383033084200741 + 0.*I, 0.001166169235611303 + 0.*I, 0.0023931370058072336 + 0.*I, 0.0096179243183947 + 0.*I, 0.0022324496220083034 + 0.*I, 0.009088582065985841 + 0.*I, 0.00387934936481038 + 0.*I}
{0.003242656522201016 + 0.*I, 0.0019400560673954461 + 0.*I, 0.004698794357205216 + 0.*I, 0.008178177783185747 + 0.*I, 0.00043457954401193716 + 0.*I, 0.008226154158208487 + 0.*I, 0.0006383033084200741 + 0.*I, 0.001166169235611303 + 0.*I, 0.0023931370058072336 + 0.*I, 0.0096179243183947 + 0.*I, 0.0022324496220083034 + 0.*I, 0.009088582065985841 + 0.*I, 0.00387934936481038 + 0.*I}
{0.003242656522201016 + 0.*I, 0.0019400560673954461 + 0.*I, 0.004698794357205216 + 0.*I, 0.008178177783185747 + 0.*I, 0.00043457954401193716 + 0.*I, 0.008226154158208487 + 0.*I, 0.0006383033084200741 + 0.*I, 0.001166169235611303 + 0.*I, 0.0023931370058072336 + 0.*I, 0.0096179243183947 + 0.*I, 0.0022324496220083034 + 0.*I, 0.009088582065985841 + 0.*I, 0.00387934936481038 + 0.*I}
{0.003242656522201016 + 0.*I, 0.0019400560673954461 + 0.*I, 0.004698794357205216 + 0.*I, 0.008178177783185747 + 0.*I, 0.00043457954401193716 + 0.*I, 0.008226154158208487 + 0.*I, 0.0006383033084200741 + 0.*I, 0.001166169235611303 + 0.*I, 0.0023931370058072336 + 0.*I, 0.0096179243183947 + 0.*I, 0.0022324496220083034 + 0.*I, 0.009088582065985841 + 0.*I, 0.00387934936481038 + 0.*I}
{0.003242656522201016 + 0.*I, 0.0019400560673954461 + 0.*I, 0.004698794357205216 + 0.*I, 0.008178177783185747 + 0.*I, 0.00043457954401193716 + 0.*I, 0.008226154158208487 + 0.*I, 0.0006383033084200741 + 0.*I, 0.001166169235611303 + 0.*I, 0.0023931370058072336 + 0.*I, 0.0096179243183947 + 0.*I, 0.0022324496220083034 + 0.*I, 0.009088582065985841 + 0.*I, 0.00387934936481038 + 0.*I}
{0.003242656522201016 + 0.*I, 0.0019400560673954461 + 0.*I, 0.004698794357205216 + 0.*I, 0.008178177783185747 + 0.*I, 0.00043457954401193716 + 0.*I, 0.008226154158208487 + 0.*I, 0.0006383033084200741 + 0.*I, 0.001166169235611303 + 0.*I, 0.0023931370058072336 + 0.*I, 0.0096179243183947 + 0.*I, 0.0022324496220083034 + 0.*I, 0.009088582065985841 + 0.*I, 0.00387934936481038 + 0.*I}
{0.003242656522201016 + 0.*I, 0.0019400560673954461 + 0.*I, 0.004698794357205216 + 0.*I, 0.008178177783185747 + 0.*I, 0.00043457954401193716 + 0.*I, 0.008226154158208487 + 0.*I, 0.0006383033084200741 + 0.*I, 0.001166169235611303 + 0.*I, 0.0023931370058072336 + 0.*I, 0.0096179243183947 + 0.*I, 0.0022324496220083034 + 0.*I, 0.009088582065985841 + 0.*I, 0.00387934936481038 + 0.*I}
{0.003242656522201016 + 0.*I, 0.0019400560673954461 + 0.*I, 0.004698794357205216 + 0.*I, 0.008178177783185747 + 0.*I, 0.00043457954401193716 + 0.*I, 0.008226154158208487 + 0.*I, 0.0006383033084200741 + 0.*I, 0.001166169235611303 + 0.*I, 0.0023931370058072336 + 0.*I, 0.0096179243183947 + 0.*I, 0.0022324496220083034 + 0.*I, 0.009088582065985841 + 0.*I, 0.00387934936481038 + 0.*I}
{0.003242656522201016 + 0.*I, 0.0019400560673954461 + 0.*I, 0.004698794357205216 + 0.*I, 0.008178177783185747 + 0.*I, 0.00043457954401193716 + 0.*I, 0.008226154158208487 + 0.*I, 0.0006383033084200741 + 0.*I, 0.001166169235611303 + 0.*I, 0.0023931370058072336 + 0.*I, 0.0096179243183947 + 0.*I, 0.0022324496220083034 + 0.*I, 0.009088582065985841 + 0.*I, 0.00387934936481038 + 0.*I}
{0.003242656522201016 + 0.*I, 0.0019400560673954461 + 0.*I, 0.004698794357205216 + 0.*I, 0.008178177783185747 + 0.*I, 0.00043457954401193716 + 0.*I, 0.008226154158208487 + 0.*I, 0.0006383033084200741 + 0.*I, 0.001166169235611303 + 0.*I, 0.0023931370058072336 + 0.*I, 0.0096179243183947 + 0.*I, 0.0022324496220083034 + 0.*I, 0.009088582065985841 + 0.*I, 0.00387934936481038 + 0.*I}
{0.0033623885570044365 + 0.*I, 0.0020354752308049395 + 0.*I, 0.004759974802004408 + 0.*I, 0.008350025784592542 + 0.*I, 0.000587260841200532 + 0.*I, 0.008093429301614385 + 0.*I, 0.0004735284198087442 + 0.*I, 0.0016256079568122141 + 0.*I, 0.0020185382551884956 + 0.*I, 0.00945245347500623 + 0.*I, 0.002161530108013565 + 0.*I, 0.00913350355560283 + 0.*I, 0.004027490710400983 + 0.*I}
{0.0033623885570044365 + 0.*I, 0.0020354752308049395 + 0.*I, 0.004759974802004408 + 0.*I, 0.008350025784592542 + 0.*I, 0.000587260841200532 + 0.*I, 0.008093429301614385 + 0.*I, 0.0004735284198087442 + 0.*I, 0.0016256079568122141 + 0.*I, 0.0020185382551884956 + 0.*I, 0.00945245347500623 + 0.*I, 0.002161530108013565 + 0.*I, 0.00913350355560283 + 0.*I, 0.004027490710400983 + 0.*I}
{0.0033623885570044365 + 0.*I, 0.0020354752308049395 + 0.*I, 0.004759974802004408 + 0.*I, 0.008350025784592542 + 0.*I, 0.000587260841200532 + 0.*I, 0.008093429301614385 + 0.*I, 0.0004735284198087442 + 0.*I, 0.0016256079568122141 + 0.*I, 0.0020185382551884956 + 0.*I, 0.00945245347500623 + 0.*I, 0.002161530108013565 + 0.*I, 0.00913350355560283 + 0.*I, 0.004027490710400983 + 0.*I}
{0.0033623885570044365 + 0.*I, 0.0020354752308049395 + 0.*I, 0.004759974802004408 + 0.*I, 0.008350025784592542 + 0.*I, 0.000587260841200532 + 0.*I, 0.008093429301614385 + 0.*I, 0.0004735284198087442 + 0.*I, 0.0016256079568122141 + 0.*I, 0.0020185382551884956 + 0.*I, 0.00945245347500623 + 0.*I, 0.002161530108013565 + 0.*I, 0.00913350355560283 + 0.*I, 0.004027490710400983 + 0.*I}
{0.0033623885570044365 + 0.*I, 0.0020354752308049395 + 0.*I, 0.004759974802004408 + 0.*I, 0.008350025784592542 + 0.*I, 0.000587260841200532 + 0.*I, 0.008093429301614385 + 0.*I, 0.0004735284198087442 + 0.*I, 0.0016256079568122141 + 0.*I, 0.0020185382551884956 + 0.*I, 0.00945245347500623 + 0.*I, 0.002161530108013565 + 0.*I, 0.00913350355560283 + 0.*I, 0.004027490710400983 + 0.*I}
{0.0033623885570044365 + 0.*I, 0.0020354752308049395 + 0.*I, 0.004759974802004408 + 0.*I, 0.008350025784592542 + 0.*I, 0.000587260841200532 + 0.*I, 0.008093429301614385 + 0.*I, 0.0004735284198087442 + 0.*I, 0.0016256079568122141 + 0.*I, 0.0020185382551884956 + 0.*I, 0.00945245347500623 + 0.*I, 0.002161530108013565 + 0.*I, 0.00913350355560283 + 0.*I, 0.004027490710400983 + 0.*I}
{0.0033623885570044365 + 0.*I, 0.0020354752308049395 + 0.*I, 0.004759974802004408 + 0.*I, 0.008350025784592542 + 0.*I, 0.000587260841200532 + 0.*I, 0.008093429301614385 + 0.*I, 0.0004735284198087442 + 0.*I, 0.0016256079568122141 + 0.*I, 0.0020185382551884956 + 0.*I, 0.00945245347500623 + 0.*I, 0.002161530108013565 + 0.*I, 0.00913350355560283 + 0.*I, 0.004027490710400983 + 0.*I}
{0.0033623885570044365 + 0.*I, 0.0020354752308049395 + 0.*I, 0.004759974802004408 + 0.*I, 0.008350025784592542 + 0.*I, 0.000587260841200532 + 0.*I, 0.008093429301614385 + 0.*I, 0.0004735284198087442 + 0.*I, 0.0016256079568122141 + 0.*I, 0.0020185382551884956 + 0.*I, 0.00945245347500623 + 0.*I, 0.002161530108013565 + 0.*I, 0.00913350355560283 + 0.*I, 0.004027490710400983 + 0.*I}
{0.0033623885570044365 + 0.*I, 0.0020354752308049395 + 0.*I, 0.004759974802004408 + 0.*I, 0.008350025784592542 + 0.*I, 0.000587260841200532 + 0.*I, 0.008093429301614385 + 0.*I, 0.0004735284198087442 + 0.*I, 0.0016256079568122141 + 0.*I, 0.0020185382551884956 + 0.*I, 0.00945245347500623 + 0.*I, 0.002161530108013565 + 0.*I, 0.00913350355560283 + 0.*I, 0.004027490710400983 + 0.*I}
{0.0033623885570044365 + 0.*I, 0.0020354752308049395 + 0.*I, 0.004759974802004408 + 0.*I, 0.008350025784592542 + 0.*I, 0.000587260841200532 + 0.*I, 0.008093429301614385 + 0.*I, 0.0004735284198087442 + 0.*I, 0.0016256079568122141 + 0.*I, 0.0020185382551884956 + 0.*I, 0.00945245347500623 + 0.*I, 0.002161530108013565 + 0.*I, 0.00913350355560283 + 0.*I, 0.004027490710400983 + 0.*I}
{0.0034813767984032138 + 0.*I, 0.0021221919563940705 + 0.*I, 0.004824941351405654 + 0.*I, 0.008496840434402133 + 0.*I, 0.0007403440652087313 + 0.*I, 0.007949651860816866 + 0.*I, 0.0003095840866051969 + 0.*I, 0.0020887468388131047 + 0.*I, 0.0016506328624155133 + 0.*I, 0.009276337561386907 + 0.*I, 0.00208853160639233 + 0.*I, 0.009165157769408516 + 0.*I, 0.004166172808384161 + 0.*I}
